"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
175,54.1256079760362,4.12560797603624,3.8936599706906,0.171148338914819,53.9544596371214,46.4941746654374,61.7570412866351,46.3230263265226,61.5858929477203,1,1,0,1,0.0679569244384766,0.0681431293487549,1,"unadj"
176,53.1905039411531,3.19050394115308,3.64996040181664,0.228600803645094,52.961903137508,46.0367130085951,60.344294873711,45.80811220495,60.115694070066,1,1,0,1,0.0731348991394043,0.0733330249786377,1,"unadj"
177,51.0580636504106,1.05806365041059,3.84283637255513,0.0066366501650208,51.0514270002456,43.526242761722,58.5898845390992,43.519606111557,58.5832478889342,1,1,0,1,0.0676708221435547,0.0678739547729492,1,"unadj"
178,54.3192101977326,4.31921019773259,3.71054518988204,0.259263283144143,54.0599469145884,47.0466752625554,61.5917451329097,46.7874119794113,61.3324818497656,1,1,0,1,0.0730688571929932,0.0732698440551758,1,"unadj"
179,58.4556282464116,8.45562824641164,3.78709016189948,-0.291956680228267,58.7475849266399,51.0330679228827,65.8781885699406,51.325024603111,66.1701452501688,0,0,1,1,0.068317174911499,0.0685169696807861,0,"unadj"
180,47.9379493655622,-2.06205063443781,3.62423870045578,0.261158774225564,47.6767905913366,40.8345720412926,55.0413266898318,40.5734132670671,54.7801679156062,1,1,0,1,0.0682580471038818,0.0684609413146973,1,"unadj"
181,43.0132809493059,-6.98671905069412,3.74391724150545,0.261504025924417,42.7517769233815,35.6753379948566,50.3512239037551,35.4138339689322,50.0897198778307,1,1,0,1,0.0722100734710693,0.0724029541015625,0,"unadj"
182,49.8843869244923,-0.115613075507667,4.23933450667201,-0.243551299822705,50.127938224315,41.5754439729973,58.1933298759873,41.81899527282,58.43688117581,1,1,0,1,0.0681838989257812,0.0683848857879639,1,"unadj"
183,45.9465004302075,-4.05349956979248,3.54956449662561,0.13147107676437,45.8150293534432,38.9894818560193,52.9035190043958,38.8580107792549,52.7720479276314,1,1,0,1,0.0733308792114258,0.0735249519348145,1,"unadj"
184,47.9239408554035,-2.07605914459648,3.0329712638228,0.00515325028649727,47.918787605117,41.9794264121659,53.8684552986411,41.9742731618794,53.8633020483546,1,1,0,1,0.0672199726104736,0.0674009323120117,1,"unadj"
