"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
49,"lm_interact",55.6495456903669,5.64954569036693,3.13725717431692,0.419855377208677,55.2296903131583,49.5006346184659,61.798456762268,49.0807792412572,61.3786013850593,1,1,0,1,1.93127107620239,1.93716382980347,1
50,"lm_interact",54.9010833300034,4.90108333000341,3.3443074743583,-0.641088549737646,55.5421718797411,48.346361127033,61.4558055329738,48.9874496767707,62.0968940827114,1,1,0,1,1.99517703056335,2.00117492675781,1
51,"lm_interact",52.06842155104,2.06842155104004,3.20828398651731,-0.0756983914528817,52.1441199424929,45.7803004852895,58.3565426167905,45.8559988767424,58.4322410082434,1,1,0,1,2.8266589641571,2.83508396148682,1
52,"lm_interact",52.6913860206396,2.69138602063958,3.22981159289899,-0.742534796661147,53.4339208173007,46.3610716217076,59.0217004195715,47.1036064183688,59.7642352162327,1,1,0,1,1.94415688514709,1.94994115829468,1
53,"lm_interact",49.343935656529,-0.656064343471023,3.38596856681058,-0.34031674781383,49.6842524043428,42.7075592127955,55.9803121002624,43.0478759606094,56.3206288480763,1,1,0,1,1.91367697715759,1.91941094398499,1
54,"lm_interact",48.0299630133755,-1.97003698662445,3.21444280254924,-0.739370652021641,48.7693336653972,41.729770890015,54.330155136736,42.4691415420367,55.0695257887577,1,1,0,1,1.96703195571899,1.97277116775513,1
55,"lm_interact",46.891859563008,-3.10814043699198,3.31771817604185,-0.00974489418130275,46.9016044571893,40.3892514271121,53.394467698904,40.3989963212934,53.4042125930853,1,1,0,1,1.97392010688782,1.98013091087341,1
56,"lm_interact",48.9061786517992,-1.0938213482008,3.22357498343355,-1.9188853822988,50.825064034098,42.5880877828052,55.2242695207932,44.506973165104,57.143154903092,1,1,0,1,1.97546315193176,1.99170708656311,1
57,"lm_interact",56.5440341737358,6.54403417373582,3.34251833783997,-0.128682215148871,56.6727163888847,49.9928186139048,63.0952497335668,50.1215008290537,63.2239319487157,1,0,0,1,1.85763597488403,1.86910796165466,1
58,"lm_interact",52.2046027953689,2.20460279536888,2.93551313622078,0.368429977064295,51.8361728183046,46.4511027722319,57.9581028185058,46.0826727951676,57.5896728414415,1,1,0,1,1.93220114707947,1.94685816764832,1
59,"lm_interact",53.4082648194774,3.40826481947743,3.27837149014804,0.379758709048595,53.0285061104288,46.9827747708444,59.8337548681105,46.6030160617958,59.4539961590619,1,1,0,1,1.94954705238342,1.95998907089233,1
60,"lm_interact",50.5085256627448,0.508525662744809,3.39720310963148,1.34784924097532,49.1606764217695,43.8501299196996,57.16692140579,42.5022806787243,55.8190721648147,1,1,0,1,1.86246299743652,1.87039995193481,1
61,"lm_interact",54.1113155757358,4.11131557573575,3.43784529243631,0.94683484472489,53.1644807310109,47.37326261814,60.8493685333315,46.4264277734151,59.9025336886066,1,1,0,1,1.92387795448303,1.93036699295044,1
62,"lm_interact",54.6872751891643,4.68727518916427,3.3695580950182,1.05311016312724,53.634165026037,48.0830626791132,61.2914876992153,47.029952515986,60.2383775360881,1,1,0,1,2.75746512413025,2.76426005363464,1
63,"lm_interact",50.5234307640258,0.523430764025804,2.91655372469861,0.274112373037013,50.2493183909888,44.8070905046404,56.2397710234112,44.5329781316034,55.9656586503742,1,1,0,1,1.99557995796204,2.01022982597351,1
64,"lm_interact",49.3750588464746,-0.624941153525356,3.34371819943634,0.872488501130341,48.5025703453443,42.8214916011283,55.928626091821,41.949003099998,55.0561375906906,1,1,0,1,1.93929600715637,1.9456901550293,1
65,"lm_interact",54.0731793763913,4.07317937639132,3.27477808894214,-0.231877154418164,54.3050565308095,47.6547322647038,60.4916264880788,47.886609419122,60.723503642497,1,1,0,1,1.8693118095398,1.87598705291748,1
66,"lm_interact",44.6283230087696,-5.37167699123039,3.14011988834013,0.673648333618232,43.9546746751514,38.473801120485,50.7828448970542,37.8001527868668,50.109196563436,1,1,0,1,1.9064610004425,1.91665601730347,1
67,"lm_interact",47.888218107549,-2.11178189245103,3.20781430194113,0.388185929358968,47.50003217819,41.6010176066519,54.1754186084461,41.2128316772929,53.7872326790871,1,1,0,1,1.91451001167297,1.92036318778992,1
68,"lm_interact",45.8434136345742,-4.1565863654258,2.89546016270188,0.589848556710315,45.2535650778639,40.168415997008,51.5184112721404,39.5785674402977,50.92856271543,1,1,0,1,1.86511421203613,1.87161898612976,1
69,"lm_interact",47.298726096701,-2.70127390329896,3.32263030109296,0.89027497892026,46.4084511177808,40.7864903726174,53.8109618207847,39.8962153936971,52.9206868418645,1,1,0,1,1.99274182319641,2.00553917884827,1
70,"lm_interact",49.3702751023368,-0.629724897663245,3.26418852974646,1.09258234639706,48.2776927559397,42.9725831452849,55.7679670593886,41.8800007988879,54.6753847129915,1,1,0,1,2.03906893730164,2.04546785354614,1
71,"lm_interact",48.7631506499345,-1.2368493500655,3.1440000937399,-0.74301282012096,49.5061634700555,42.6010236988138,54.9252776010552,43.3440365189347,55.6682904211762,1,1,0,1,1.92232298851013,1.9332389831543,1
72,"lm_interact",47.7506762733741,-2.24932372662589,3.13395202129635,0.170802976766716,47.5798732966074,41.6082431823568,53.8931093643915,41.43744020559,53.7223063876247,1,1,0,1,1.90485191345215,1.91707396507263,1
73,"lm_interact",49.1402433621632,-0.85975663783676,3.12361352293313,0.162796483512324,48.9774468786509,43.018073355592,55.2624133687344,42.8552768720797,55.0996168852221,1,1,0,1,2.78923201560974,2.80814599990845,1
74,"lm_interact",44.7130037671941,-5.28699623280588,3.04441887230495,0.568653640619488,44.1443501265746,38.7460524236224,50.6799551107659,38.1773987830029,50.1113014701464,1,1,0,1,1.95338487625122,1.96262502670288,1
75,"lm_interact",54.6746287137628,4.67462871376276,3.3289008772386,0.457952282967803,54.216676430795,48.1501028862713,61.1991545412542,47.6921506033035,60.7412022582864,1,1,0,1,1.94003677368164,1.95286393165588,1
76,"lm_interact",49.3681932255411,-0.63180677445893,2.83001103335422,0.711469982344191,48.6567232431969,43.8214735243158,54.9149129267663,43.1100035419716,54.2034429444221,1,1,0,1,1.86760115623474,1.88555192947388,1
77,"lm_interact",54.3746940659658,4.37469406596585,3.36291538316249,-0.265505436396062,54.6401995023619,47.7835010319117,60.96588710002,48.0490064683077,61.2313925364161,1,1,0,1,1.88933897018433,1.90196704864502,1
78,"lm_interact",51.3497437492841,1.34974374928407,3.45155251174101,1.50592089447817,49.8438228548059,44.5848251355229,58.1146623630452,43.0789042410448,56.608741468567,1,1,0,1,1.91652393341064,1.92314386367798,1
79,"lm_interact",54.1367115261736,4.13671152617363,3.40951303083704,-0.893300562407568,55.0300120885812,47.454188780913,60.8192342714342,48.3474893433206,61.7125348338418,1,1,0,1,1.99303388595581,1.99883890151978,1
80,"lm_interact",51.6969181149095,1.69691811490954,3.15278409913444,0.0851588460136767,51.6117592688959,45.5175748295755,57.8762614002436,45.4324159835618,57.7911025542299,1,1,0,1,1.90335083007812,1.9106171131134,1
81,"lm_interact",48.2656427357884,-1.73435726421158,3.21498525118104,0.39311683110823,47.8725259046802,41.9643874326461,54.5668980389307,41.5712706015379,54.1737812078225,1,1,0,1,1.9801390171051,1.98608493804932,1
82,"lm_interact",53.1471864612212,3.14718646122124,2.9625751202545,-0.462310108802434,53.6094965700237,47.340645924028,58.9537269984145,47.8029560328304,59.4160371072169,1,1,0,1,1.98868083953857,1.99813199043274,1
83,"lm_interact",46.9707299962722,-3.02927000372775,3.37367312818021,-0.017375990848052,46.9881059871203,40.3584521694285,53.583007823116,40.3758281602765,53.6003838139641,1,1,0,1,1.92232489585876,1.9281599521637,1
84,"lm_interact",52.16013061375,2.16013061374995,2.95072003792483,0.807346487162043,51.3527841265879,46.3768256109566,57.9434356165433,45.5694791237946,57.1360891293812,1,1,0,1,2.72200012207031,2.72812008857727,1
85,"lm_interact",54.5682628391822,4.56826283918225,3.29922088966738,-0.364223339307983,54.9324861784902,48.101908718392,61.0346169599725,48.4661320577,61.3988402992805,1,1,0,1,1.94954204559326,1.95543003082275,1
86,"lm_interact",43.3496863214953,-6.65031367850472,3.0191991677623,0.135703592329634,43.2139827291656,37.4321646905279,49.2672079524627,37.2964610981982,49.1315043601331,0,0,1,1,1.916827917099,1.92250394821167,0
87,"lm_interact",57.1923296782117,7.19232967821173,3.10371483619017,-0.0630461144116197,57.2553757926234,51.1091603809964,63.2754989754271,51.172206495408,63.3385450898387,0,0,1,1,1.80920100212097,1.81562995910645,0
88,"lm_interact",49.1098219455843,-0.890178054415671,2.92644654915858,-0.205838134893121,49.3156600804774,43.374092106552,54.8455517846167,43.5799302414451,55.0513899195098,1,1,0,1,1.96240401268005,1.96857786178589,1
89,"lm_interact",57.2876966294039,7.28769662940386,3.3573614993799,-0.285273614599504,57.5729702440034,50.7073890075379,63.8680042512699,50.9926626221374,64.1532778658694,0,0,1,1,1.87196516990662,1.87768793106079,0
90,"lm_interact",48.6093813759438,-1.39061862405622,3.27445577979236,0.330117169014798,48.279264206929,42.1915659785817,55.0271967733058,41.8614488095669,54.697079604291,1,1,0,1,1.96971392631531,1.97551202774048,1
91,"lm_interact",53.4690417773463,3.46904177734632,3.3711096856091,0.398806979176129,53.0702347981702,46.8617882056183,60.0762953490743,46.4629812264422,59.6774883698982,1,1,0,1,1.94973182678223,1.95550107955933,1
92,"lm_interact",46.4871497738986,-3.51285022610141,3.10286488528521,-0.211383362431974,46.6985331363306,40.4056463498456,52.5686531979516,40.6170297122775,52.7800365603836,1,1,0,1,1.87137007713318,1.87748599052429,1
93,"lm_interact",51.1457228137217,1.14572281372168,3.31452120614439,0.546729858834937,50.5989929548867,44.6493806236844,57.642065003759,44.1026507648495,57.095335144924,1,1,0,1,1.96980595588684,1.97550797462463,1
94,"lm_interact",55.8708818608506,5.87088186085057,3.192748497571,-0.243307909341816,56.1141897701924,49.613209793917,62.1285539277841,49.8565177032589,62.3718618371259,1,1,0,1,1.8382740020752,1.84619188308716,1
95,"lm_interact",50.2900499250092,0.290049925009164,3.22024990525126,-0.190924589594822,50.480974514604,43.9784760894982,56.6016237605202,44.169400679093,56.792548350115,1,1,0,1,2.17629885673523,2.18340682983398,1
