"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec"
39,"bart",47.9602802388876,-2.03971976111237,1.78061616862194,0.581845920676045,47.3784343182116,44.4703366780989,51.4502237996763,43.8884907574229,50.8683778790003,1,1,0,1,1365.55127501488,1370.57683181763
4,"bart",52.945977066032,2.94597706603195,1.81569745768768,-0.34209191662358,53.2880689826555,49.3872754421432,56.5046786899207,49.7293673587668,56.8467706065443,1,1,0,1,1259.66840195656,1262.62126898766
40,"bart",49.3508849744925,-0.64911502550752,1.86307815029505,0.348054985617615,49.0028299888749,45.6993188995307,53.0024510494543,45.3512639139131,52.6543960638367,1,1,0,1,1359.8001909256,1365.13085508347
41,"bart",49.1124065914888,-0.887593408511165,1.9206342093884,0.174735803008538,48.9376707884803,45.348032713612,52.8767804693656,45.1732969106035,52.7020446663571,1,1,0,1,1429.03995299339,1433.82286500931
42,"bart",48.9665199599865,-1.03348004001348,1.80045654380947,0.835036460752292,48.1314834992342,45.4376899783905,52.4953499415825,44.6026535176382,51.6603134808303,1,1,0,1,1359.36078500748,1364.16815209389
43,"bart",44.9939091338928,-5.00609086610719,1.88896462205693,-0.406202691361102,45.4001118252539,41.2916065065909,48.6962117611947,41.697809197952,49.1024144525558,0,0,1,1,1362.74542403221,1367.65212202072
44,"bart",51.1026757223044,1.10267572230436,2.10664998242226,0.288135186563835,50.8145405357405,46.9737176287248,55.2316338158839,46.685582442161,54.9434986293201,1,1,0,1,1371.84104418755,1376.86461400986
45,"bart",47.6087883768075,-2.39121162319251,1.90137288246473,0.145757754833106,47.4630306219744,43.8821660059955,51.3354107476195,43.7364082511624,51.1896529927864,1,1,0,1,1364.68317008018,1369.71972680092
46,"bart",49.4521738313713,-0.547826168628745,1.99269775279602,-0.181938590583684,49.6341124219549,45.5465580038172,53.3577896589253,45.7284965944008,53.539728249509,1,1,0,1,1389.78370904922,1396.13857007027
47,"bart",51.6213948274119,1.62139482741193,1.72958410458347,-0.00668758186397156,51.6280824092759,48.2314722741954,55.0113173806285,48.2381598560593,55.0180049624924,1,1,0,1,1353.46108794212,1363.01620697975
48,"bart",48.238214049042,-1.76178595095804,1.7901931768542,0.442403708062763,47.7958103409792,44.7294998970384,51.7469282010455,44.2870961889756,51.3045244929828,1,1,0,1,1350.96840310097,1356.1436829567
49,"bart",52.2321986320528,2.2321986320528,1.94805803154754,0.344385061610993,51.8878135704418,48.4140750504256,56.05032221368,48.0696899888146,55.705937152069,1,1,0,1,1385.22732996941,1391.63299608231
