"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
114,"lm",54.1747261729744,4.17472617297445,3.30989099608143,-0.0709805319714718,54.2457067049459,47.6874590279014,60.6619933180474,47.7584395598729,60.7329738500189,1,1,0,1,2.45700621604919,2.46373200416565,1
115,"lm",52.4461108762666,2.44611087626659,3.4352502372246,-1.06524439694055,53.5113552732071,45.7131441334237,59.1790776191095,46.7783885303643,60.24432201605,1,1,0,1,2.37503790855408,2.3817241191864,1
116,"lm",54.5776051079935,4.57760510799346,3.54473913386101,-0.429124486014139,55.0067295940076,47.6300440710362,61.5251661449507,48.0591685570503,61.9542906309649,1,1,0,1,2.49484086036682,2.50152087211609,1
117,"lm",41.845962813384,-8.15403718661596,3.08918850294623,0.402299049122981,41.4436637642611,35.7912646061542,47.9006610206138,35.3889655570313,47.4983619714909,0,0,1,1,2.36433696746826,2.37113809585571,0
118,"lm",45.7488592411409,-4.25114075885909,3.66039591437502,0.13892037716883,45.6099388639721,38.5746150798083,52.9231034024735,38.4356947026395,52.7841830253047,1,1,0,1,2.32918500900269,2.33587098121643,1
119,"lm",57.5307342100215,7.53073421002152,3.3096287213365,-0.197658900445319,57.7283931104668,51.0439811140026,64.0174873060404,51.2416400144479,64.2151462064857,0,0,1,1,2.40267705917358,2.41469597816467,0
120,"lm",53.945782508944,3.94578250894396,3.358902334382,0.0268200246376722,53.9189624843063,47.3624549059677,60.5291101119202,47.33563488133,60.5022900872825,1,1,0,1,2.28358888626099,2.29070019721985,1
121,"lm",51.0217422586706,1.02174225867063,2.89207144665248,0.168822127704104,50.8529201309665,45.3533863825151,56.6900981348262,45.184564254811,56.521276007122,1,1,0,1,2.53093910217285,2.53733587265015,1
122,"lm",50.4861806516742,0.486180651674196,3.29426787854757,-0.213918149929121,50.7000988016033,44.0295342542938,56.9428270490546,44.2434524042229,57.1567451989837,1,1,0,1,2.17629408836365,2.18347501754761,1
123,"lm",50.4523909433372,0.452390943337157,3.02668443086837,-0.0298397151093539,50.4822306584465,44.520198466267,56.3845834204073,44.5500381813764,56.4144231355166,1,1,0,1,2.1992928981781,2.20593404769897,1
124,"lm",46.7613655048091,-3.23863449519089,3.07977711604663,-0.571391949069955,47.3327574538791,40.7251132769471,52.7976177326711,41.296505226017,53.3690096817411,1,1,0,1,2.22955513000488,2.23652100563049,1
125,"lm",54.122099809995,4.12209980999503,3.37651509803968,0.470656635641184,53.6514431743538,47.5042518245815,60.7399477954085,47.0335951889403,60.2692911597673,1,1,0,1,2.25769996643066,2.26461315155029,1
126,"lm",52.7085659284008,2.70856592840082,2.98151304371066,-0.0433214117997451,52.7518873402006,46.8649077432915,58.5522241135101,46.9082291550913,58.5955455253098,1,1,0,1,2.24797606468201,2.25493288040161,1
127,"lm",47.9906104277689,-2.00938957223114,3.05422830650477,-0.0808433858223765,48.0714538135912,42.0044329464568,53.976787909081,42.0852763322791,54.0576312949033,1,1,0,1,2.24865698814392,2.25521802902222,1
