"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
26,46.8437569855502,-3.15624301444981,4.84085702209469,-0.449565085164089,47.2933220707143,37.3558515679368,56.3316624031636,37.8054166531009,56.7812274883277,1,1,0,1,4.34526991844177,4.37539100646973,1,"lm"
27,48.3056566790458,-1.69434332095422,5.48386032917047,0.298640452364779,48.007016226681,37.5574879376237,59.0538254204679,37.2588474852589,58.7551849681031,1,1,0,1,4.31172680854797,4.3240110874176,1,"lm"
28,54.0619170520954,4.06191705209544,5.17450013193109,-0.549807723635844,54.6117247757313,43.9200831555127,64.2037509486781,44.4698908791486,64.753558672314,1,1,0,1,4.46653294563293,4.48606395721436,1,"lm"
29,43.4910163437274,-6.50898365627264,5.93355367501213,0.00198735789068394,43.4890289858367,31.8614648403683,55.1205678470864,31.8594774824776,55.1185804891957,1,1,0,1,4.05732297897339,4.07352089881897,1,"lm"
30,51.1175240125732,1.11752401257323,4.41086797053841,0.473490093053144,50.6440339195201,42.4723816497567,59.7626663753898,41.9988915567035,59.2891762823367,1,1,0,1,4.77843379974365,4.81118893623352,1,"lm"
31,50.4585964537531,0.458596453753117,5.39417487155151,-0.0396434897830105,50.4982399435361,39.8862079792012,61.030984928305,39.9258514689842,61.0706284180881,1,1,0,1,3.62348699569702,3.64472889900208,1,"lm"
32,47.2144757969582,-2.78552420304175,5.39789393846845,0.0855230273001268,47.1289527696581,36.634798085193,57.7941535087235,36.5492750578929,57.7086304814234,1,1,0,1,4.79640603065491,4.82442903518677,1,"lm"
33,48.3340474975356,-1.66595250246442,5.29463863906446,0.22691098663423,48.1071365109013,37.9567464538151,58.7113485412561,37.7298354671808,58.4844375546218,1,1,0,1,3.82161808013916,3.84953784942627,1,"lm"
34,42.8368964600617,-7.16310353993831,4.76062854552875,0.487435789079427,42.3494606709823,33.506235967052,52.1675569530713,33.0188001779726,51.6801211639919,1,1,0,1,5.22936701774597,5.24917387962341,1,"lm"
35,42.8854378369154,-7.11456216308462,4.78689717270869,0.132024854878388,42.753412982037,33.5032917807097,52.267583893121,33.3712669258313,52.1355590382426,1,1,0,1,4.17622780799866,4.20573592185974,1,"lm"
