"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95"
106,"rf",38.692852946299,-11.307147053701,5.99856400287138,-0.41516381001675,39.1080167563157,26.9358835417126,50.4498223508853,27.3510473517294,50.8649861609021,1,1,0,1,109.516717195511,110.039781093597,1
107,"rf",42.2858832662251,-7.71411673377494,5.53097129257663,0.315381986934284,41.9705012792908,31.4453787332499,53.1263877992002,31.1299967463156,52.8110058122659,1,1,0,1,104.226092815399,104.768945932388,1
108,"rf",36.5289097077225,-13.4710902922775,6.58729066788816,-1.6617997362749,38.1907094439974,23.6180572429649,49.4397621724801,25.2798569792398,51.101561908755,0,1,1,1,109.055507898331,109.558902978897,1
109,"rf",43.9254418468525,-6.07455815314746,6.95895657044287,-3.36435456384169,47.2897964106942,30.2861375988061,57.5647460948989,33.6504921626478,60.9291006587406,1,1,0,1,108.364027023315,108.907227993011,1
110,"rf",36.2425503354692,-13.7574496645308,7.0721204995793,-1.43051433948556,37.6730646749548,22.3814488619664,50.103651808972,23.8119632014519,51.5341661484576,1,1,0,1,103.907581090927,104.339803934097,1
111,"rf",49.9821242395208,-0.017875760479221,6.81513442707007,2.57319047743398,47.4089337620868,36.6247062126644,63.3395422663771,34.0515157352304,60.7663517889432,1,1,0,1,111.421986818314,111.869276046753,1
112,"rf",42.0978005846488,-7.90219941535122,5.92967448371531,0.78146314120275,41.316337443446,30.4758521565206,53.7197490127769,29.6943890153179,52.9382858715742,1,1,0,1,104.958019018173,105.442616939545,1
113,"rf",39.5850044701669,-10.4149955298331,6.14988762255697,-1.66380333818534,41.2488078083522,27.5314462209866,51.6385627193472,29.1952495591719,53.3023660575325,1,1,0,1,112.026845932007,112.59717798233,1
114,"rf",44.6216195175384,-5.37838048246157,6.11201605313562,-2.51225213668682,47.1338716542253,32.642288180462,56.6009508546149,35.1545403171488,59.1132029913017,1,1,0,1,109.176406860352,109.756067037582,1
115,"rf",29.9292848470584,-20.0707151529416,5.73069169130762,-0.192606349039622,30.121891196098,18.6973355255925,41.1612341685243,18.8899418746321,41.3538405175639,0,0,1,1,104.974841833115,105.503694057465,0
116,"rf",40.5668332080258,-9.43316679197422,6.18435510745268,-0.83518269098542,41.4020158990112,28.4457199298122,52.6879464862394,29.2809026207976,53.5231291772248,1,1,0,1,109.958212137222,110.507807970047,1
117,"rf",38.388427087942,-11.611572912058,5.60336132950925,0.823272902477662,37.5651541854644,27.4060406897394,49.3708134861447,26.5827677872618,48.547540583667,0,0,1,1,110.035513877869,110.661834001541,1
118,"rf",47.1937252158212,-2.80627478417884,6.64471859526091,-1.02535517497702,48.2190803907982,34.1703160817062,60.2171343499361,35.1956712566832,61.2424895249131,1,1,0,1,103.244068145752,103.677350997925,1
119,"rf",42.078192142881,-7.92180785711899,5.9029954100861,-2.0335629286305,44.1117550715115,30.508533738207,53.647850547555,32.5420966668375,55.6814134761855,1,1,0,1,109.93633389473,110.472167015076,1
120,"rf",47.3924957145088,-2.60750428549124,6.67401846620962,-4.06770353419649,51.4601992487053,34.3116598885827,60.4733315404349,38.3793634227792,64.5410350746314,1,1,0,1,109.482943058014,109.958963155746,1
121,"rf",35.0233988436435,-14.9766011563565,6.19229780313825,-0.945048170661146,35.9684470143047,22.8867181679461,47.160079519341,23.8317663386072,48.1051276900021,0,0,1,1,103.584414958954,104.107939958572,1
122,"rf",34.1744045456101,-15.8255954543899,5.52159918604156,1.77486270234705,32.399541843263,23.352269003903,44.9965400873172,21.5774063015559,43.2216773849702,0,0,1,1,116.608649015427,117.044743061066,1
123,"rf",48.6284981761409,-1.37150182385915,6.88068712158586,-1.8047096916215,50.4332078677624,35.142599228944,62.1143971233377,36.9473089205655,63.9191068149592,1,1,0,1,110.168784856796,110.675158977509,1
124,"rf",35.4057221707247,-14.5942778292753,6.05336652759978,0.57050051949755,34.8352216512272,23.5413417914089,47.2701025500406,22.9708412719113,46.699602030543,0,0,1,1,115.730770111084,116.257848024368,1
125,"rf",46.2070117023927,-3.79298829760734,6.10852104978683,-0.59062482187182,46.7976365242645,34.2345304460057,58.1794929587797,34.8251552678775,58.7701177806515,1,1,0,1,108.978224039078,109.646327972412,1
126,"rf",37.5997784612437,-12.4002215387563,5.97170814658499,-2.84494426345552,40.4447227246992,25.8954455677527,49.3041113547347,28.7403898312082,52.1490556181902,0,1,1,1,109.144112110138,109.677002906799,1
127,"rf",48.3948451050388,-1.60515489496125,6.38581954817679,-2.30057628137467,50.6954213864134,35.8788687788404,60.9108214312371,38.1794450602151,63.2113977126118,1,1,0,1,110.116852998734,110.67711019516,1
128,"rf",37.7783513490753,-12.2216486509247,6.28501621054968,-1.04563081978707,38.8239821688624,25.4599459341475,50.0967567640031,26.5055767539346,51.1423875837901,1,1,0,1,111.612883806229,112.092006921768,1
129,"rf",45.6427635978508,-4.35723640214918,6.89674317489825,-0.79654008214785,46.4393036799987,32.1253953644278,59.1601318312738,32.9219354465757,59.9566719134217,1,1,0,1,108.443239927292,108.989005804062,1
