"replicate","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec","covered_mc_mean_95","Estimator"
308,46.8104979206688,-3.18950207933124,5.14098331160478,0.383660066993535,46.4268378536752,36.7343557848019,56.8866400565356,36.3506957178084,56.502979989542,1,1,0,1,1.4772219657898,1.48239707946777,1,"lm_interact"
309,56.1324268828154,6.13242688281542,5.49475225744511,-0.226087314114253,56.3585141969297,45.3629103542528,66.901943411378,45.5889976683671,67.1280307254923,1,1,0,1,1.38344478607178,1.38856792449951,1,"lm_interact"
310,58.6541731853779,8.65417318537791,5.32708096501183,-0.903257949165237,59.5574311345431,48.2132863512258,69.09506001953,49.1165443003911,69.9983179686952,1,1,0,1,1.40570902824402,1.4108350276947,1,"lm_interact"
311,47.2417749910628,-2.75822500893724,5.35995203741536,-0.0219745248679359,47.2637495159307,36.7364620388666,57.747087943259,36.7584365637345,57.7690624681269,1,1,0,1,1.40791010856628,1.41305994987488,1,"lm_interact"
312,46.171957788509,-3.82804221149103,4.40923764537191,-0.727764931628933,46.8997227201379,37.5300108043018,54.8139047727161,38.2577757359308,55.541669704345,1,1,0,1,1.39448595046997,1.3996639251709,1,"lm_interact"
313,46.9830557541394,-3.01694424586063,5.14376608956992,0.0664976280744725,46.9165581260649,36.9014594736839,57.0646520345949,36.8349618456094,56.9981544065204,1,1,0,1,1.40929985046387,1.41443014144897,1,"lm_interact"
314,43.5337517424618,-6.46624825753823,4.67345647382408,0.481851722076726,43.051900020385,34.373945370451,52.6935581144725,33.8920936483743,52.2117063923958,1,1,0,1,1.39318108558655,1.39835000038147,1,"lm_interact"
315,45.7027728275093,-4.29722717249071,5.71523077304551,-0.760466836027064,46.4632396635363,34.5011263490051,56.9044193060135,35.2615931850321,57.6648861420406,1,1,0,1,1.39226198196411,1.39733695983887,1,"lm_interact"
316,49.3097440244768,-0.690255975523243,5.27773259422736,-0.563268648734841,49.8730126732116,38.965578219758,59.6539098291955,39.5288468684928,60.2171784779304,1,1,0,1,1.40387392044067,1.40900802612305,1,"lm_interact"
317,50.3634721332951,0.363472133295097,5.64737914177029,-0.288155663948416,50.6516277972435,39.2948124083826,61.4321318582076,39.582968072331,61.720287522156,1,1,0,1,1.39274311065674,1.39790201187134,1,"lm_interact"
318,43.4628561815121,-6.53714381848794,4.81782076277997,-0.80108291141508,44.2639390929271,34.020101002494,52.9056113605301,34.8211839139091,53.7066942719452,1,1,0,1,1.46983790397644,1.47500205039978,1,"lm_interact"
319,42.6085136676285,-7.39148633237149,4.94293406052183,-1.37439299150359,43.9829066591321,32.9205409310494,52.2964864042076,34.294933922553,53.6708793957112,1,1,0,1,1.39180493354797,1.39690709114075,1,"lm_interact"
320,47.1004982956364,-2.89950170436362,5.59247952182092,0.0548962707821801,47.0456020248542,36.1394398485896,58.0615567426832,36.0845435778074,58.006660471901,1,1,0,1,1.40589213371277,1.41104316711426,1,"lm_interact"
321,47.9149646652406,-2.0850353347594,5.49638092655596,2.13377601658149,45.7811886486591,37.142256003878,58.6876733266032,35.0084799872965,56.5538973100217,1,1,0,1,1.3931930065155,1.39841198921204,1,"lm_interact"
322,48.6605760781904,-1.33942392180963,5.61239077957187,-0.62201384401547,49.2825899222058,37.6604922830648,59.6606598733159,38.2825061270803,60.2826737173314,1,1,0,1,1.40511798858643,1.41038298606873,1,"lm_interact"
323,44.5779882229463,-5.42201177705373,5.40543613325581,-0.639154127313674,45.21714235026,33.9835280810334,55.1724483648591,34.6226822083471,55.8116024921728,1,1,0,1,1.41177010536194,1.41699814796448,1,"lm_interact"
324,45.1170949175189,-4.88290508248106,5.19192597915758,-0.321441949295817,45.4385368668148,34.9411069879722,55.2930828470656,35.262548937268,55.6145247963615,1,1,0,1,1.40755200386047,1.41272497177124,1,"lm_interact"
325,42.1647232576789,-7.83527674232113,4.91281561990837,-1.1560516420938,43.3207748997727,32.5357815799726,51.7936649353851,33.6918332220664,52.9497165774789,1,1,0,1,1.40472912788391,1.40995287895203,1,"lm_interact"
326,47.5831656922103,-2.41683430778966,5.00175157946802,-0.425704066771715,48.008869758982,37.7799127368367,57.386418647584,38.2056168036084,57.8121227143557,1,1,0,1,1.40993690490723,1.41514611244202,1,"lm_interact"
327,48.084149177637,-1.91585082236303,4.66026651841084,-1.11858506511742,49.2027342427544,38.9501946431938,57.2181037120801,40.0687797083113,58.3366887771975,1,1,0,1,1.47962093353271,1.48483300209045,1,"lm_interact"
328,55.4703063069122,5.47030630691216,5.31138007162442,0.317071303860345,55.1532350030518,45.0601926583245,65.8804199554998,44.7431213544642,65.5633486516394,1,1,0,1,1.3822329044342,1.38740491867065,1,"lm_interact"
329,35.3699936048398,-14.6300063951602,4.90790318830998,0.0249883123342087,35.3450052925056,25.750680116143,44.9893070935367,25.7256918038088,44.9643187812025,0,0,1,1,1.39746284484863,1.40262007713318,0,"lm_interact"
330,53.1590168335464,3.15901683354639,5.45546493731296,0.922885699237646,52.2361311343087,42.4665020374919,63.8515316296008,41.5436163382543,62.9286459303632,1,1,0,1,1.395339012146,1.40057802200317,1,"lm_interact"
331,55.5775764674968,5.57757646749675,5.51559006811529,-0.171937999362697,55.7495144668595,44.767218580504,66.3879343544895,44.9391565798667,66.5598723538522,1,1,0,1,1.40423989295959,1.40954399108887,1,"lm_interact"
332,39.4579950372781,-10.5420049627219,4.95033667534631,-0.362575576474057,39.8205706137521,29.7555134422516,49.1604766323046,30.1180890187256,49.5230522087787,0,0,1,1,1.40619397163391,1.41143894195557,0,"lm_interact"
333,44.9270860664097,-5.07291393359026,4.70820954265554,0.381468636242325,44.5456174301674,35.6991649311371,54.1550072016824,35.3176962948948,53.7735385654401,1,1,0,1,1.39130210876465,1.39652013778687,1,"lm_interact"
334,53.2190395928066,3.21903959280662,5.27290568294261,-0.0147315819699401,53.2337711747766,42.8843343603625,63.5537448252507,42.8990659423325,63.5684764072207,1,1,0,1,1.41024518013,1.41549706459045,1,"lm_interact"
335,59.0364632843392,9.03646328433916,5.28340349109527,-1.89023992079711,60.9267032051363,48.6811827259993,69.3917438426791,50.5714226467964,71.2819837634762,1,0,0,1,1.39754199981689,1.40275692939758,1,"lm_interact"
336,46.2139022679984,-3.78609773200161,4.74212221396905,0.70257559985675,45.5113266681416,36.9195135183317,55.5082910176651,36.216937918475,54.8057154178083,1,1,0,1,1.40266108512878,1.40791988372803,1,"lm_interact"
337,54.7134501698694,4.71345016986941,4.68810006002139,-0.086941165369737,54.8003913352391,45.5249428963074,63.9019574434314,45.6118840616772,63.9888986088011,1,1,0,1,1.47483897209167,1.48297595977783,1,"lm_interact"
338,54.1984350259263,4.19843502592627,5.98076125620998,1.33035536967265,52.8680796562536,42.4763583636222,65.9205116882303,41.1460029939495,64.5901563185577,1,1,0,1,1.37408685684204,1.38201999664307,1,"lm_interact"
339,50.7737517382598,0.773751738259818,5.44503614302748,0.057653795600622,50.7160979426592,40.1016770034071,61.4458264731126,40.0440232078064,61.388172677512,1,1,0,1,1.39480400085449,1.39996099472046,1,"lm_interact"
340,49.5071538387783,-0.492846161221692,5.51974572098834,-0.291258563015546,49.7984124017939,38.6886510218221,60.3256566557345,38.9799095848376,60.6169152187501,1,1,0,1,1.38928484916687,1.39446210861206,1,"lm_interact"
341,57.5782951606896,7.57829516068957,5.13758034862284,0.151132321667141,57.4271628390224,47.5088227097081,67.6477676116711,47.3576903880409,67.4966352900039,1,1,0,1,1.40017008781433,1.4053168296814,1,"lm_interact"
342,51.5251520473376,1.52515204733757,4.98980930568695,0.182987446060444,51.3421646012771,41.7453055184683,61.3049985762068,41.5623180724079,61.1220111301464,1,1,0,1,1.40515089035034,1.41034293174744,1,"lm_interact"
