"n","target_r2","achieved_r2_raw","ss","setting","Estimator","Procedure","ModelSpec","mean_estimate","mean_bias","mean_n_obs","mc_sd_estimate","mc_var_estimate","mc_se_estimate","sd_estimate","var_estimate","mean_bootstrap_se","sd_bootstrap_se","mean_bootstrap_bias","mean_eif_se","mean_eif_var","coverage_95","coverage_95_mc_mean","coverage_95_bc","reject_h0_effect_prob","reject_h0_null_prob","mean_ci_lower","mean_ci_upper","mean_bc_ci_lower","mean_bc_ci_upper","mean_bootstrap_time_sec","mean_replicate_time_sec","std_bias","relative_efficiency"
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","rf","tmle","m1",50.1024739007148,0.102473900714837,1217.608,3.3591594973016,11.2839525283116,0.150226179664608,3.3591594973016,11.2839525283116,NA,NA,NA,3.24362665726401,21842.2899020519,0.94,0.936,NA,0.06,1,43.7450824731833,56.4598653282463,NA,NA,NA,0.976196108341217,0.0305058157545522,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","bart","tmle","m1",51.0818127054265,1.08181270542651,1217.608,3.19497999859927,10.2078971914494,0.142883849272403,3.19497999859927,10.2078971914494,NA,NA,NA,3.16459551800424,20624.8440743953,0.932,0.942,NA,0.068,1,44.8793194645013,57.2843059463517,NA,NA,NA,8.07285696363449,0.338597645650614,1.07271443854206
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","correct_model","tmle","m1",50.1798193813609,0.179819381360909,1217.608,3.00246469962724,9.0147942725077,0.1342743033682,3.00246469962724,9.0147942725077,NA,NA,NA,2.87987138489741,16627.2935344832,0.93,0.93,NA,0.07,1,44.5353751868545,55.8242635758673,NA,NA,NA,0.0693543801307678,0.0598905896822813,1.21468758724925
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","lm_interact","tmle","m1",49.8908093675731,-0.109190632426905,1217.608,3.4554418232511,11.9400781938729,0.154532056181705,3.4554418232511,11.9400781938729,NA,NA,NA,3.60391409202165,35626.3041599156,0.94,0.94,NA,0.06,0.998,42.8272675438343,56.9543511913119,NA,NA,NA,0.0731876173019409,-0.0315996153349129,0.917092713014209
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","lm","tmle","m1",51.011518724495,1.01151872449497,1217.608,3.30910240162204,10.9501587044207,0.147987558290694,3.30910240162204,10.9501587044207,NA,NA,NA,3.55281829610332,31529.1690182553,0.944,0.954,NA,0.056,1,44.0481228205175,57.9749146284724,NA,NA,NA,0.0513212184906006,0.305677673800347,1
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","rf","tmle","m1",50.1024739007148,0.102473900714837,1217.608,3.3591594973016,11.2839525283116,0.150226179664608,3.3591594973016,11.2839525283116,NA,NA,NA,3.24362665726401,21842.2899020519,0.94,0.936,NA,0.06,1,43.7450824731833,56.4598653282463,NA,NA,NA,0.976196108341217,0.0305058157545522,0.970418714271138
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","super","tmle","m1",50.6152866492215,0.615286649221526,1217.608,3.22085832272904,10.3739283350929,0.144041163110362,3.22085832272904,10.3739283350929,NA,NA,NA,3.2571708515007,30142.3139269813,0.944,0.938,NA,0.056,0.998,44.2313490887865,56.9992242096566,NA,NA,NA,20.5726629528999,0.191031888884883,1.05554601407632
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","unadj","tmle","m1",60.6934474379544,10.6934474379544,1217.608,3.60021244104428,12.96152962065,0.161006395032309,3.60021244104428,12.96152962065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360626697540283,2.97022678885377,0.844819942159849
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","xgboost","tmle","m1",49.5866459524598,-0.413354047540216,1217.608,3.55604711778406,12.6454711039003,0.159031261731147,3.55604711778406,12.6454711039003,NA,NA,NA,3.35242683596096,22851.7932803874,0.932,0.934,NA,0.068,1,43.0160100931707,56.1572818117488,NA,NA,NA,1.20525549840927,-0.116239755506332,0.865935212255026
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","super","tmle","m1",50.6152866492215,0.615286649221526,1217.608,3.22085832272904,10.3739283350929,0.144041163110362,3.22085832272904,10.3739283350929,NA,NA,NA,3.2571708515007,30142.3139269813,0.944,0.938,NA,0.056,0.998,44.2313490887865,56.9992242096566,NA,NA,NA,20.5726629528999,0.191031888884883,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","unadj","tmle","m1",60.6934474379544,10.6934474379544,1217.608,3.60021244104428,12.96152962065,0.161006395032309,3.60021244104428,12.96152962065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000360626697540283,2.97022678885377,NA
2000,0.4,0.399999999999998,47.3098136741244,"setting_three","xgboost","tmle","m1",49.5866459524598,-0.413354047540216,1217.608,3.55604711778406,12.6454711039003,0.159031261731147,3.55604711778406,12.6454711039003,NA,NA,NA,3.35242683596096,22851.7932803874,0.932,0.934,NA,0.068,1,43.0160100931707,56.1572818117488,NA,NA,NA,1.20525549840927,-0.116239755506332,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","bart","tmle","m1",50.8066598560441,0.806659856044053,1218.48,1.87357124426119,3.51026920732241,0.0837886532571376,1.87357124426119,3.51026920732241,NA,NA,NA,2.17455721407523,32778.7468037555,0.94,0.962,NA,0.06,0.998,46.5446060341348,55.0687136779533,NA,NA,NA,8.07454719781876,0.430546667768776,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","correct_model","tmle","m1",50.0727569949546,0.0727569949545609,1218.48,1.73507888921944,3.01049875181496,0.0775950868523898,1.73507888921944,3.01049875181496,NA,NA,NA,1.7631627160208,6230.19650614244,0.954,0.952,NA,0.046,1,46.61702157267,53.5284924172391,NA,NA,NA,0.0696532483100891,0.0419329607469849,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","lm_interact","tmle","m1",49.7256278511814,-0.274372148818638,1218.48,2.28579098804351,5.22484044102093,0.102223680632434,2.28579098804351,5.22484044102093,NA,NA,NA,3.63203757815805,241014.169909607,0.952,0.96,NA,0.048,0.988,42.6069650074955,56.8442906948672,NA,NA,NA,0.0675256681442261,-0.120033787102067,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","lm","tmle","m1",50.7926638809173,0.792663880917263,1218.48,1.9800385716172,3.92055274509187,0.0885500168841528,1.9800385716172,3.92055274509187,NA,NA,NA,5.75431272726542,6688823.3623933,0.968,0.978,NA,0.032,0.99,39.5144181796966,62.0709095821379,NA,NA,NA,0.0729579644203186,0.400327494766859,1
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","rf","tmle","m1",50.6865823197984,0.686582319798428,1218.48,2.05724765095485,4.23226789735926,0.0920029118817362,2.05724765095485,4.23226789735926,NA,NA,NA,3.41652329013535,1426505.29064077,0.942,0.958,NA,0.058,0.996,43.9903197187909,57.382844920806,NA,NA,NA,0.949256161689758,0.333738293238423,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","bart","tmle","m1",50.8066598560441,0.806659856044053,1218.48,1.87357124426119,3.51026920732241,0.0837886532571376,1.87357124426119,3.51026920732241,NA,NA,NA,2.17455721407523,32778.7468037555,0.94,0.962,NA,0.06,0.998,46.5446060341348,55.0687136779533,NA,NA,NA,8.07454719781876,0.430546667768776,1.11688093235516
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","correct_model","tmle","m1",50.0727569949546,0.0727569949545609,1218.48,1.73507888921944,3.01049875181496,0.0775950868523898,1.73507888921944,3.01049875181496,NA,NA,NA,1.7631627160208,6230.19650614244,0.954,0.952,NA,0.046,1,46.61702157267,53.5284924172391,NA,NA,NA,0.0696532483100891,0.0419329607469849,1.3022934298605
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","lm_interact","tmle","m1",49.7256278511814,-0.274372148818638,1218.48,2.28579098804351,5.22484044102093,0.102223680632434,2.28579098804351,5.22484044102093,NA,NA,NA,3.63203757815805,241014.169909607,0.952,0.96,NA,0.048,0.988,42.6069650074955,56.8442906948672,NA,NA,NA,0.0675256681442261,-0.120033787102067,0.750367937422754
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","lm","tmle","m1",50.7926638809173,0.792663880917263,1218.48,1.9800385716172,3.92055274509187,0.0885500168841528,1.9800385716172,3.92055274509187,NA,NA,NA,5.75431272726542,6688823.3623933,0.968,0.978,NA,0.032,0.99,39.5144181796966,62.0709095821379,NA,NA,NA,0.0729579644203186,0.400327494766859,1
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","rf","tmle","m1",50.6865823197984,0.686582319798428,1218.48,2.05724765095485,4.23226789735926,0.0920029118817362,2.05724765095485,4.23226789735926,NA,NA,NA,3.41652329013535,1426505.29064077,0.942,0.958,NA,0.058,0.996,43.9903197187909,57.382844920806,NA,NA,NA,0.949256161689758,0.333738293238423,0.926347962882528
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","super","tmle","m1",50.7456549535093,0.74565495350934,1218.48,1.94905825795973,3.79882809292102,0.0871645351381055,1.94905825795973,3.79882809292102,NA,NA,NA,2.47173423509099,197517.291177224,0.942,0.966,NA,0.058,0.998,45.9011448733764,55.5901650336423,NA,NA,NA,20.4883968763351,0.382571916700884,1.03204268505797
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","unadj","tmle","m1",60.7032635156002,10.7032635156002,1218.48,2.52456852338665,6.37344622927466,0.112902136642976,2.52456852338665,6.37344622927466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00067946720123291,4.23964072135465,0.615138592851681
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","xgboost","tmle","m1",50.0927304781091,0.0927304781090655,1218.48,2.18703165311124,4.78310745171049,0.0978070289060095,2.18703165311124,4.78310745171049,NA,NA,NA,3.29128130941375,1060516.54162496,0.946,0.942,NA,0.054,0.998,43.6419376486683,56.5435233075499,NA,NA,NA,1.20836735439301,0.0424001536407342,0.819666458400352
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","super","tmle","m1",50.7456549535093,0.74565495350934,1218.48,1.94905825795973,3.79882809292102,0.0871645351381055,1.94905825795973,3.79882809292102,NA,NA,NA,2.47173423509099,197517.291177224,0.942,0.966,NA,0.058,0.998,45.9011448733764,55.5901650336423,NA,NA,NA,20.4883968763351,0.382571916700884,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","unadj","tmle","m1",60.7032635156002,10.7032635156002,1218.48,2.52456852338665,6.37344622927466,0.112902136642976,2.52456852338665,6.37344622927466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00067946720123291,4.23964072135465,NA
2000,0.6,0.600000000000007,28.9504930292864,"setting_three","xgboost","tmle","m1",50.0927304781091,0.0927304781090655,1218.48,2.18703165311124,4.78310745171049,0.0978070289060095,2.18703165311124,4.78310745171049,NA,NA,NA,3.29128130941375,1060516.54162496,0.946,0.942,NA,0.054,0.998,43.6419376486683,56.5435233075499,NA,NA,NA,1.20836735439301,0.0424001536407342,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","bart","tmle","m1",50.4676285588953,0.467628558895309,1217.518,0.891358670922172,0.794520280228141,0.0398627716103169,0.891358670922172,0.794520280228141,NA,NA,NA,1.0652485352448,4027.86690954373,0.93,0.958,NA,0.07,1,48.3797797952315,52.5554773225592,NA,NA,NA,8.09273469161987,0.524624457191306,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","correct_model","tmle","m1",50.0418239625402,0.0418239625402206,1217.518,0.691565070330888,0.478262246501766,0.0309277301624858,0.691565070330888,0.478262246501766,NA,NA,NA,0.720786962907515,1044.92910715049,0.96,0.96,NA,0.04,1,48.6291074747155,51.454540450365,NA,NA,NA,0.0684382123947144,0.0604772628556983,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","lm_interact","tmle","m1",49.8505911203427,-0.14940887965728,1217.518,1.62223772294817,2.63165522975606,0.0725486764835315,1.62223772294817,2.63165522975606,NA,NA,NA,2.19889967802759,28987.0548235539,0.944,0.946,NA,0.056,0.998,45.5408269457919,54.1603552948935,NA,NA,NA,0.0692481484413147,-0.0921004841298795,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","lm","tmle","m1",50.8232308351965,0.82323083519653,1217.518,1.29737086836405,1.6831711700797,0.0580201890737991,1.29737086836405,1.6831711700797,NA,NA,NA,2.30240632125741,53013.9335810997,0.946,0.974,NA,0.054,0.992,46.3105973677547,55.3358643026384,NA,NA,NA,0.0670614633560181,0.634537783505653,1
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","rf","tmle","m1",51.108426836258,1.108426836258,1217.518,1.10484302683111,1.22067811393733,0.0494100822492198,1.10484302683111,1.22067811393733,NA,NA,NA,1.30755642879348,4504.47996731864,0.874,0.958,NA,0.126,1,48.545663328069,53.671190344447,NA,NA,NA,0.950991212368011,1.00324372724437,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","bart","tmle","m1",50.4676285588953,0.467628558895309,1217.518,0.891358670922172,0.794520280228141,0.0398627716103169,0.891358670922172,0.794520280228141,NA,NA,NA,1.0652485352448,4027.86690954373,0.93,0.958,NA,0.07,1,48.3797797952315,52.5554773225592,NA,NA,NA,8.09273469161987,0.524624457191306,2.11847477272246
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","correct_model","tmle","m1",50.0418239625402,0.0418239625402206,1217.518,0.691565070330888,0.478262246501766,0.0309277301624858,0.691565070330888,0.478262246501766,NA,NA,NA,0.720786962907515,1044.92910715049,0.96,0.96,NA,0.04,1,48.6291074747155,51.454540450365,NA,NA,NA,0.0684382123947144,0.0604772628556983,3.51934776870054
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","lm_interact","tmle","m1",49.8505911203427,-0.14940887965728,1217.518,1.62223772294817,2.63165522975606,0.0725486764835315,1.62223772294817,2.63165522975606,NA,NA,NA,2.19889967802759,28987.0548235539,0.944,0.946,NA,0.056,0.998,45.5408269457919,54.1603552948935,NA,NA,NA,0.0692481484413147,-0.0921004841298795,0.639586504739726
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","lm","tmle","m1",50.8232308351965,0.82323083519653,1217.518,1.29737086836405,1.6831711700797,0.0580201890737991,1.29737086836405,1.6831711700797,NA,NA,NA,2.30240632125741,53013.9335810997,0.946,0.974,NA,0.054,0.992,46.3105973677547,55.3358643026384,NA,NA,NA,0.0670614633560181,0.634537783505653,1
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","rf","tmle","m1",51.108426836258,1.108426836258,1217.518,1.10484302683111,1.22067811393733,0.0494100822492198,1.10484302683111,1.22067811393733,NA,NA,NA,1.30755642879348,4504.47996731864,0.874,0.958,NA,0.126,1,48.545663328069,53.671190344447,NA,NA,NA,0.950991212368011,1.00324372724437,1.37888207453035
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","super","tmle","m1",50.7674458722052,0.767445872205172,1217.518,0.978018870454311,0.956520910964727,0.043738333552268,0.978018870454311,0.956520910964727,NA,NA,NA,1.03315362078912,2307.06575835783,0.884,0.948,NA,0.116,1,48.7425019849614,52.792389759449,NA,NA,NA,20.4074717001915,0.784694340149773,1.75968047408612
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","unadj","tmle","m1",60.6397294491291,10.6397294491291,1217.518,2.07088152041951,4.28855027161504,0.092612637060123,2.07088152041951,4.28855027161504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00059034252166748,5.13777796760372,0.392480223729738
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","xgboost","tmle","m1",50.4967770097417,0.49677700974168,1217.518,1.18670642891586,1.40827214843024,0.0530711248878377,1.18670642891586,1.40827214843024,NA,NA,NA,1.60176411347026,49323.8649455296,0.924,0.938,NA,0.076,0.994,47.3573770356113,53.6361769838721,NA,NA,NA,1.19355591535568,0.418618284722297,1.19520305216281
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","super","tmle","m1",50.7674458722052,0.767445872205172,1217.518,0.978018870454311,0.956520910964727,0.043738333552268,0.978018870454311,0.956520910964727,NA,NA,NA,1.03315362078912,2307.06575835783,0.884,0.948,NA,0.116,1,48.7425019849614,52.792389759449,NA,NA,NA,20.4074717001915,0.784694340149773,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","unadj","tmle","m1",60.6397294491291,10.6397294491291,1217.518,2.07088152041951,4.28855027161504,0.092612637060123,2.07088152041951,4.28855027161504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00059034252166748,5.13777796760372,NA
2000,0.8,0.800000000000001,11.8226689844557,"setting_three","xgboost","tmle","m1",50.4967770097417,0.49677700974168,1217.518,1.18670642891586,1.40827214843024,0.0530711248878377,1.18670642891586,1.40827214843024,NA,NA,NA,1.60176411347026,49323.8649455296,0.924,0.938,NA,0.076,0.994,47.3573770356113,53.6361769838721,NA,NA,NA,1.19355591535568,0.418618284722297,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","bart","tmle","m1",50.5458595047185,0.545859504718483,304.492,11.0514090125229,122.133641162073,0.494234035983102,11.0514090125229,122.133641162073,NA,NA,NA,15.5354433186208,1278882.70144091,0.976,0.974,NA,0.024,0.958,20.0969501163583,80.9947688930787,NA,NA,NA,2.76508214473724,0.0493927520101681,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","correct_model","tmle","m1",48.7206522565937,-1.27934774340633,304.492,10.0330680418977,100.66245433335,0.448692443291281,10.0330680418977,100.66245433335,NA,NA,NA,10.7655854034799,59618.1283497339,0.966,0.972,NA,0.034,0.996,27.6204925932829,69.8208119199044,NA,NA,NA,0.0611187381744385,-0.127513113442849,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","lm_interact","tmle","m1",48.5804625981663,-1.4195374018337,304.492,11.9433275946709,142.643074033627,0.534121847584663,11.9433275946709,142.643074033627,NA,NA,NA,18.1592600874342,1254085.22237388,0.946,0.95,NA,0.054,0.926,12.9889668408995,84.1719583554331,NA,NA,NA,0.0595470695495605,-0.11885610526727,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","lm","tmle","m1",49.6656211814166,-0.334378818583411,304.492,10.6626091580881,113.691234058145,0.476846377899937,10.6626091580881,113.691234058145,NA,NA,NA,14.5458128455237,295912.480962794,0.962,0.962,NA,0.038,0.944,21.15635187833,78.1748904845032,NA,NA,NA,0.0573684034347534,-0.0313599432958459,1
500,0.2,0.200000000000002,81.8928012306109,"setting_three","rf","tmle","m1",42.9864600739193,-7.01353992608067,304.492,9.93960324182231,98.7957126048446,0.444512570361839,9.93960324182231,98.7957126048446,NA,NA,NA,18.6138091877045,3261585.49350011,0.936,0.99,NA,0.064,0.92,6.50406445091784,79.4688556969208,NA,NA,NA,0.257947269439697,-0.705615682582801,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","bart","tmle","m1",50.5458595047185,0.545859504718483,304.492,11.0514090125229,122.133641162073,0.494234035983102,11.0514090125229,122.133641162073,NA,NA,NA,15.5354433186208,1278882.70144091,0.976,0.974,NA,0.024,0.958,20.0969501163583,80.9947688930787,NA,NA,NA,2.76508214473724,0.0493927520101681,0.93087566190936
500,0.2,0.200000000000002,81.8928012306109,"setting_three","correct_model","tmle","m1",48.7206522565937,-1.27934774340633,304.492,10.0330680418977,100.66245433335,0.448692443291281,10.0330680418977,100.66245433335,NA,NA,NA,10.7655854034799,59618.1283497339,0.966,0.972,NA,0.034,0.996,27.6204925932829,69.8208119199044,NA,NA,NA,0.0611187381744385,-0.127513113442849,1.1294303800864
500,0.2,0.200000000000002,81.8928012306109,"setting_three","lm_interact","tmle","m1",48.5804625981663,-1.4195374018337,304.492,11.9433275946709,142.643074033627,0.534121847584663,11.9433275946709,142.643074033627,NA,NA,NA,18.1592600874342,1254085.22237388,0.946,0.95,NA,0.054,0.926,12.9889668408995,84.1719583554331,NA,NA,NA,0.0595470695495605,-0.11885610526727,0.797032977790027
500,0.2,0.200000000000002,81.8928012306109,"setting_three","lm","tmle","m1",49.6656211814166,-0.334378818583411,304.492,10.6626091580881,113.691234058145,0.476846377899937,10.6626091580881,113.691234058145,NA,NA,NA,14.5458128455237,295912.480962794,0.962,0.962,NA,0.038,0.944,21.15635187833,78.1748904845032,NA,NA,NA,0.0573684034347534,-0.0313599432958459,1
500,0.2,0.200000000000002,81.8928012306109,"setting_three","rf","tmle","m1",42.9864600739193,-7.01353992608067,304.492,9.93960324182231,98.7957126048446,0.444512570361839,9.93960324182231,98.7957126048446,NA,NA,NA,18.6138091877045,3261585.49350011,0.936,0.99,NA,0.064,0.92,6.50406445091784,79.4688556969208,NA,NA,NA,0.257947269439697,-0.705615682582801,1.15077092983658
500,0.2,0.200000000000002,81.8928012306109,"setting_three","super","tmle","m1",48.3684990722649,-1.63150092773514,304.492,10.6775423820774,114.009911321059,0.477514211979202,10.6775423820774,114.009911321059,NA,NA,NA,16.5707928770081,1262506.81231146,0.966,0.966,NA,0.034,0.958,15.8903418380561,80.8466563064736,NA,NA,NA,14.4100858783722,-0.152797419982492,0.997204828429201
500,0.2,0.200000000000002,81.8928012306109,"setting_three","unadj","tmle","m1",59.7177283674468,9.71772836744676,304.492,10.409515241871,108.358007570744,0.465527673872874,10.409515241871,108.358007570744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000394614219665527,0.933542834767022,1.04921857283062
500,0.2,0.200000000000002,81.8928012306109,"setting_three","xgboost","tmle","m1",44.2611383534659,-5.73886164653408,304.492,12.836706574947,164.781035691286,0.574074970175998,12.836706574947,164.781035691286,NA,NA,NA,19.0543978397611,3362969.43655922,0.942,0.974,NA,0.058,0.916,6.91520484043643,81.6070718664954,NA,NA,NA,1.16430685901642,-0.447066512974166,0.689953389242821
500,0.2,0.200000000000002,81.8928012306109,"setting_three","super","tmle","m1",48.3684990722649,-1.63150092773514,304.492,10.6775423820774,114.009911321059,0.477514211979202,10.6775423820774,114.009911321059,NA,NA,NA,16.5707928770081,1262506.81231146,0.966,0.966,NA,0.034,0.958,15.8903418380561,80.8466563064736,NA,NA,NA,14.4100858783722,-0.152797419982492,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","unadj","tmle","m1",59.7177283674468,9.71772836744676,304.492,10.409515241871,108.358007570744,0.465527673872874,10.409515241871,108.358007570744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000394614219665527,0.933542834767022,NA
500,0.2,0.200000000000002,81.8928012306109,"setting_three","xgboost","tmle","m1",44.2611383534659,-5.73886164653408,304.492,12.836706574947,164.781035691286,0.574074970175998,12.836706574947,164.781035691286,NA,NA,NA,19.0543978397611,3362969.43655922,0.942,0.974,NA,0.058,0.916,6.91520484043643,81.6070718664954,NA,NA,NA,1.16430685901642,-0.447066512974166,NA
500,0.4,0.400000000000007,47.9979525873881,"setting_three","bart","tmle","m1",51.3987920162408,1.39879201624084,303.74,6.24948140341302,39.0560178116052,0.279485304843046,6.24948140341302,39.0560178116052,NA,NA,NA,8.23647317329325,55678.9680311187,0.97,0.968,NA,0.03,0.986,35.2556012369557,67.5419827955259,NA,NA,NA,2.77538367319107,0.223825294603952,NA
500,0.4,0.400000000000007,47.9979525873881,"setting_three","correct_model","tmle","m1",49.9113726159343,-0.0886273840657036,303.74,5.77190040256835,33.3148342571687,0.258127233190025,5.77190040256835,33.3148342571687,NA,NA,NA,6.32927564943439,20427.441267202,0.958,0.958,NA,0.042,1,37.5062202948165,62.3165249370521,NA,NA,NA,0.0595518622398376,-0.0153549745983605,NA
500,0.4,0.400000000000007,47.9979525873881,"setting_three","lm_interact","tmle","m1",49.6643711054353,-0.335628894564676,303.74,7.14589342326017,51.063792816593,0.319574069087568,7.14589342326017,51.063792816593,NA,NA,NA,10.6964126024362,413330.043346222,0.962,0.956,NA,0.038,0.966,28.6997876408801,70.6289545699906,NA,NA,NA,0.059330596446991,-0.0469680800824976,NA
500,0.4,0.400000000000007,47.9979525873881,"setting_three","lm","tmle","m1",50.8506893623886,0.850689362388602,303.74,6.31387754680105,39.8650496759984,0.282365187925135,6.31387754680105,39.8650496759984,NA,NA,NA,10.3697958099523,543506.175406429,0.968,0.97,NA,0.032,0.97,30.5262630478478,71.1751156769294,NA,NA,NA,0.0597709188461304,0.134733269070067,1
500,0.4,0.400000000000007,47.9979525873881,"setting_three","rf","tmle","m1",46.3216485413357,-3.67835145866434,303.74,6.42411395703478,41.2692401329691,0.287295110062699,6.42411395703478,41.2692401329691,NA,NA,NA,11.4419124247184,674459.284821347,0.942,0.968,NA,0.058,0.964,23.8959122746262,68.7473848080451,NA,NA,NA,0.262331249713898,-0.572585026241063,NA
500,0.4,0.400000000000007,47.9979525873881,"setting_three","bart","tmle","m1",51.3987920162408,1.39879201624084,303.74,6.24948140341302,39.0560178116052,0.279485304843046,6.24948140341302,39.0560178116052,NA,NA,NA,8.23647317329325,55678.9680311187,0.97,0.968,NA,0.03,0.986,35.2556012369557,67.5419827955259,NA,NA,NA,2.77538367319107,0.223825294603952,1.02071465320135
500,0.4,0.400000000000007,47.9979525873881,"setting_three","correct_model","tmle","m1",49.9113726159343,-0.0886273840657036,303.74,5.77190040256835,33.3148342571687,0.258127233190025,5.77190040256835,33.3148342571687,NA,NA,NA,6.32927564943439,20427.441267202,0.958,0.958,NA,0.042,1,37.5062202948165,62.3165249370521,NA,NA,NA,0.0595518622398376,-0.0153549745983605,1.19661557876189
500,0.4,0.400000000000007,47.9979525873881,"setting_three","lm_interact","tmle","m1",49.6643711054353,-0.335628894564676,303.74,7.14589342326017,51.063792816593,0.319574069087568,7.14589342326017,51.063792816593,NA,NA,NA,10.6964126024362,413330.043346222,0.962,0.956,NA,0.038,0.966,28.6997876408801,70.6289545699906,NA,NA,NA,0.059330596446991,-0.0469680800824976,0.780691121381888
500,0.4,0.400000000000007,47.9979525873881,"setting_three","lm","tmle","m1",50.8506893623886,0.850689362388602,303.74,6.31387754680105,39.8650496759984,0.282365187925135,6.31387754680105,39.8650496759984,NA,NA,NA,10.3697958099523,543506.175406429,0.968,0.97,NA,0.032,0.97,30.5262630478478,71.1751156769294,NA,NA,NA,0.0597709188461304,0.134733269070067,1
500,0.4,0.400000000000007,47.9979525873881,"setting_three","rf","tmle","m1",46.3216485413357,-3.67835145866434,303.74,6.42411395703478,41.2692401329691,0.287295110062699,6.42411395703478,41.2692401329691,NA,NA,NA,11.4419124247184,674459.284821347,0.942,0.968,NA,0.058,0.964,23.8959122746262,68.7473848080451,NA,NA,NA,0.262331249713898,-0.572585026241063,0.965974889471034
500,0.4,0.400000000000007,47.9979525873881,"setting_three","super","tmle","m1",49.6440287897343,-0.35597121026571,303.74,6.69822428981132,44.8662086366184,0.299553696811167,6.69822428981132,44.8662086366184,NA,NA,NA,9.92600445606105,253299.813202859,0.964,0.962,NA,0.036,0.976,30.1894175454705,69.098640033998,NA,NA,NA,14.4300248370171,-0.0531441162409533,0.888531723259134
500,0.4,0.400000000000007,47.9979525873881,"setting_three","unadj","tmle","m1",60.4239724277011,10.4239724277011,303.74,7.22802791242808,52.2443875028394,0.323247235109102,7.22802791242808,52.2443875028394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000425774574279785,1.44215995759754,0.763049421793524
500,0.4,0.400000000000007,47.9979525873881,"setting_three","xgboost","tmle","m1",46.7898795580637,-3.21012044193628,303.74,8.0455308215999,64.7305662013139,0.359807076643342,8.0455308215999,64.7305662013139,NA,NA,NA,9.56166574582849,115812.753954712,0.936,0.954,NA,0.064,0.976,28.0493590640296,65.5304000520979,NA,NA,NA,1.19523525285721,-0.39899423830657,0.615861284945615
