"replicate","Estimator","estimate","bias","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","replicate_time_sec"
41,"lm_interact",49.2597376098514,-0.740262390148608,2.01711653298734,-0.0107801869652917,49.2705177968167,45.3062618525759,53.2132133671269,45.3170420395412,53.2239935540922,1,1,0,1,2.35857892036438,2.37343502044678
42,"lm_interact",48.478822610486,-1.52117738951398,2.06392094106955,-0.0397603892780438,48.5185829997641,44.4336118990517,52.5240333219204,44.4733722883297,52.5637937111984,1,1,0,1,4.16048979759216,4.17447686195374
43,"lm_interact",46.5146563528187,-3.48534364718127,2.02969823983913,-0.341614079410206,46.8562704322289,42.5365209032497,50.4927918023878,42.8781349826599,50.834405881798,1,1,0,1,2.42008590698242,2.43791890144348
44,"lm_interact",52.4924713082078,2.4924713082078,2.11624316073203,-0.395116176452746,52.8875874846605,48.3447109306438,56.6402316857718,48.7398271070966,57.0353478622245,1,1,0,1,2.29571580886841,2.30773282051086
45,"lm_interact",47.2640099388245,-2.73599006117551,2.01710945810658,-0.0142106112966047,47.2782205501211,43.3105480480605,51.2174718295885,43.3247586593571,51.2316824408851,1,1,0,1,2.34120488166809,2.36382603645325
46,"lm_interact",48.8738159549664,-1.1261840450336,2.18764971018639,0.163496199177686,48.7103197557887,44.5861013122116,53.1615305977212,44.4226051130339,52.9980343985435,1,1,0,1,2.47231793403625,2.4817590713501
47,"lm_interact",52.1748923981281,2.17489239812812,2.20108467418233,-0.0869704313329578,52.2618628294611,47.8608457098077,56.4889390864486,47.9478161411406,56.5759095177815,1,1,0,1,2.44489407539368,2.45519685745239
48,"lm_interact",48.7024110368253,-1.29758896317465,2.03376010702192,-0.0154035076582204,48.7178145444836,44.716314473868,52.6885075997826,44.7317179815263,52.7039111074409,1,1,0,1,3.94594407081604,3.95490598678589
49,"lm_interact",50.059459458015,0.0594594580150414,2.07110735437187,0.164611768195002,49.89484768982,46.0001636353301,54.1187552806999,45.8355518671351,53.9541435125049,1,1,0,1,2.38681983947754,2.39373183250427
5,"lm_interact",51.0553170515042,1.05531705150415,2.05428383014649,0.148190166989551,50.9071268845146,47.028994730394,55.0816393726143,46.8808045634045,54.9334492056247,1,1,0,1,3.95346713066101,4.00955104827881
50,"lm_interact",51.8418020099485,1.84180200994848,2.03062784664363,-0.0250240750910464,51.8668260850395,47.8618445645228,55.8217594553741,47.8868686396139,55.8467835304652,1,1,0,1,2.38478708267212,2.39202308654785
51,"lm_interact",48.1286935935315,-1.87130640646848,2.07443435655464,-0.352945650327534,48.481639243859,44.0628769663919,52.1945102206711,44.4158226167194,52.5474558709987,1,1,0,1,2.45591807365417,2.46377205848694
52,"lm_interact",51.7390748804951,1.73907488049508,2.06170590536101,-0.362227995957738,52.1013028764528,47.698205559274,55.7799442017162,48.0604335552317,56.1421721976739,1,1,0,1,2.43554306030273,2.4425208568573
53,"lm_interact",46.7534363837434,-3.24656361625662,2.24226199592178,-0.0522332981197877,46.8056696818632,42.3586836278338,51.148189139653,42.4109169259536,51.2004224377728,1,1,0,1,3.96298909187317,3.97251605987549
54,"lm_interact",49.5065196576067,-0.493480342393333,2.04928535651236,-0.20867999728631,49.715199654893,45.4899941647971,53.5230451504162,45.6986741620834,53.7317251477025,1,1,0,1,2.53951406478882,2.55153107643127
55,"lm_interact",51.8125985560047,1.81259855600471,2.03759303694316,-0.414977616386153,52.2275761723909,47.8189895884465,55.8062075235629,48.2339672048327,56.221185139949,1,1,0,1,2.39863610267639,2.40637612342834
56,"lm_interact",56.0264074148997,6.02640741489968,2.15988793478208,-0.185967147814601,56.2123745627143,51.7931048520842,60.2597099777152,51.9790719998988,60.4456771255298,0,0,1,1,2.61950492858887,2.63490319252014
57,"lm_interact",48.3348476974288,-1.66515230257122,2.14677317943281,0.0262338977249144,48.3086137997039,44.1272495827639,52.5424458120936,44.101015685039,52.5162119143687,1,1,0,1,2.54656004905701,2.5541410446167
58,"lm_interact",51.6555814923092,1.65558149230917,2.04669242409791,0.0911593521856418,51.5644221401235,47.6441380536463,55.667024930972,47.5529787014607,55.5758655787864,1,1,0,1,2.57546901702881,2.58829307556152
59,"lm_interact",46.962886728097,-3.03711327190295,2.142572753631,0.32706635307045,46.6358203750266,42.7635212967235,51.1622521594706,42.436454943653,50.8351858064002,1,1,0,1,3.86547803878784,3.8732578754425
6,"lm_interact",46.6631677906229,-3.33683220937714,1.97627983981545,0.245522202855142,46.4176455877677,42.789730481212,50.5366051000337,42.5442082783568,50.2910828971786,1,1,0,1,3.9573769569397,4.00239181518555
60,"lm_interact",48.0583281262459,-1.94167187375408,2.3530802593471,0.579497507581678,47.4788306186642,43.4463755651934,52.6702806872984,42.8668780576118,52.0907831797167,1,1,0,1,2.69107484817505,2.70007491111755
61,"lm_interact",49.4607704416435,-0.53922955835651,2.22010278954892,0.197923820740442,49.262846620903,45.1094489321507,53.8120919511363,44.9115251114103,53.6141681303958,1,1,0,1,2.7476601600647,2.76027202606201
62,"lm_interact",45.9225505775536,-4.07744942244642,1.94112672587551,-0.267313272934388,46.189863850488,42.1180121054094,49.7270890496977,42.3853253783438,49.9944023226321,0,0,1,1,2.67593598365784,2.6842360496521
63,"lm_interact",48.0559489898091,-1.94405101019088,2.13529322389032,0.390906320046881,47.6650426697622,43.8708511745517,52.2410468050666,43.4799448545048,51.8501404850197,1,1,0,1,2.6169810295105,2.62467098236084
64,"lm_interact",51.194499626708,1.19449962670802,2.19159197543264,-0.255817354323973,51.450316981032,46.899058286053,55.489940967363,47.154875640377,55.745758321687,1,1,0,1,3.74024605751038,3.75862193107605
