"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
265,"lm_interact","two_stage","m1",615,53.5025279675364,3.50252796753637,NA,NA,7.12127537415027,-1.67016047622995,55.1726884437663,39.5450847102098,67.4599712248629,41.2152451864398,69.1301317010928,1,1,0,1,1.38752031326294,"bootstrap",1.40023398399353,NA
266,"lm_interact","two_stage","m1",599,54.7721196904135,4.77211969041352,NA,NA,6.53894638191628,0.580111802011537,54.192007888402,41.9560202850191,67.5882190958079,41.3759084830076,67.0081072937964,1,1,0,1,1.3871603012085,"bootstrap",1.39983344078064,NA
267,"lm_interact","two_stage","m1",607,48.2174352054561,-1.78256479454388,NA,NA,6.85355073310858,1.09514860471644,47.1222866007397,34.7847226023452,61.650147808567,33.6895739976288,60.5549992038506,1,1,0,1,1.37487649917603,"bootstrap",1.38742733001709,NA
268,"lm_interact","two_stage","m1",575,56.1718140114192,6.17181401141917,NA,NA,7.81893727048768,1.23721035586698,54.9346036555522,40.8469785638854,71.4966494589529,39.6097682080184,70.259439103086,1,1,0,1,1.37100768089294,"bootstrap",1.38322687149048,NA
269,"lm_interact","two_stage","m1",584,56.356656953337,6.35665695333696,NA,NA,8.14298644455318,1.12663615037429,55.2300208029627,40.3966967954149,72.3166171112591,39.2700606450406,71.1899809608848,1,1,0,1,1.38156056404114,"bootstrap",1.39372634887695,NA
270,"lm_interact","two_stage","m1",630,41.1441994984923,-8.85580050150774,NA,NA,6.49759732767601,1.90755053445768,39.2366489640346,28.4091427502036,53.8792562467809,26.5015922157459,51.9717057123233,1,1,0,1,1.38119101524353,"bootstrap",1.3935866355896,NA
271,"lm_interact","two_stage","m1",622,50.6055782833593,0.605578283359321,NA,NA,6.62798345979374,-0.181736341262656,50.787314624622,37.6149694120364,63.5961871546822,37.7967057532991,63.7779234959449,1,1,0,1,1.47027730941772,"bootstrap",1.48378562927246,NA
272,"lm_interact","two_stage","m1",608,50.4857954762378,0.485795476237755,NA,NA,6.28502701991859,-0.77239253541547,51.2581880116532,38.1673688753362,62.8042220771393,38.9397614107517,63.5766146125548,1,1,0,1,1.46484279632568,"bootstrap",1.47814249992371,NA
273,"lm_interact","two_stage","m1",603,52.2223642138691,2.22236421386908,NA,NA,7.44920191297312,-1.00232514476921,53.2246893586383,37.6221967508749,66.8225316768633,38.6245218956441,67.8248568216325,1,1,0,1,1.4570746421814,"bootstrap",1.47056102752686,NA
274,"lm_interact","two_stage","m1",618,50.2174571229333,0.217457122933311,NA,NA,7.23783722459982,0.449790627578984,49.7676664953543,36.0315568367543,64.4033574091123,35.5817662091753,63.9535667815333,1,1,0,1,1.45308303833008,"bootstrap",1.46623420715332,NA
