"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
214,"xgboost","two_stage","m1",597,54.1731379856675,4.1731379856675,NA,NA,5.48083780999422,-3.59815346647894,57.7712914521464,43.4308932729735,64.9153826983616,47.0290467394524,68.5135361648405,1,1,0,1,167.955814599991,"bootstrap",169.7663667202,NA
215,"xgboost","two_stage","m1",615,54.709335756297,4.70933575629697,NA,NA,6.55916609324539,-6.45826942136429,61.1676051776613,41.8536064449197,67.5650650676742,48.311875866284,74.0233344890385,1,1,0,1,170.652201890945,"bootstrap",172.631000518799,NA
216,"xgboost","two_stage","m1",612,67.1881794688281,17.1881794688281,NA,NA,6.87903833750119,-3.26695262722772,70.4551320960558,53.7055120790554,80.6708468586007,56.9724647062832,83.9377994858284,0,0,1,1,171.010162115097,"bootstrap",172.710300445557,NA
217,"xgboost","two_stage","m1",613,49.8537088230647,-0.146291176935271,NA,NA,6.59668213526991,-7.30022503660472,57.1539338596695,36.9244494204769,62.7829682256525,44.2246744570817,70.0831932622572,1,1,0,1,170.609039068222,"bootstrap",172.564990758896,NA
218,"xgboost","two_stage","m1",611,73.2911124887036,23.2911124887036,NA,NA,8.26886208820062,-8.66560430912971,81.9567167978333,57.0844406027017,89.4977843747054,65.7500449118314,98.1633886838352,0,0,1,1,169.116261482239,"bootstrap",171.017247200012,NA
219,"xgboost","two_stage","m1",626,56.0430611449562,6.04306114495623,NA,NA,6.98346963105719,-3.54686821522409,59.5899293601803,42.3557121809549,69.7304101089575,45.902580396179,73.2772783241816,1,1,0,1,171.358412742615,"bootstrap",173.121786594391,NA
220,"xgboost","two_stage","m1",617,56.2603961038709,6.26039610387095,NA,NA,7.96921460573401,-8.49374278628036,64.7541388901513,40.6410224915617,71.8797697161802,49.1347652778421,80.3735125024605,1,1,0,1,173.247480392456,"bootstrap",175.19425535202,NA
221,"xgboost","two_stage","m1",619,44.034641743481,-5.96535825651903,NA,NA,7.52117895150616,-7.47508960528059,51.5097313487616,29.2934018772482,58.7758816097138,36.7684914825288,66.2509712149944,1,1,0,1,170.015663385391,"bootstrap",171.821931838989,NA
222,"xgboost","two_stage","m1",617,55.9249441274582,5.92494412745819,NA,NA,7.19048953836892,-4.7850414414639,60.7099855689221,41.8318436010431,70.0180446538733,46.616885042507,74.8030860953372,1,1,0,1,170.173418521881,"bootstrap",171.766194820404,NA
223,"xgboost","two_stage","m1",596,57.6521567484538,7.65215674845382,NA,NA,6.52526124207879,-8.2175973092336,65.8697540576874,44.8628797242643,70.4414337726434,53.0804770334979,78.6590310818769,1,0,0,1,169.577568531036,"bootstrap",170.875909328461,NA
224,"xgboost","two_stage","m1",656,59.0794657362432,9.07946573624323,NA,NA,7.62357625730717,-4.63879677446944,63.7182625107127,44.1375308385265,74.0214006339599,48.776327612996,78.6601974084294,1,1,0,1,169.103293418884,"bootstrap",170.720552921295,NA
225,"xgboost","two_stage","m1",627,45.6616825759651,-4.3383174240349,NA,NA,6.94563314332787,-3.99117047825791,49.652853054223,32.0484917652147,59.2748733867155,36.0396622434726,63.2660438649734,1,1,0,1,168.745467662811,"bootstrap",170.419338464737,NA
