"replicate","Estimator","Procedure","ModelSpec","n_obs","estimate","bias","eif_var","eif_se","bootstrap_se","bootstrap_bias","bc_estimate","ci_lower","ci_upper","bc_ci_lower","bc_ci_upper","covered_true_95","covered_true_95_bc","reject_h0_effect","reject_h0_null","bootstrap_time_sec","se_method","replicate_time_sec","covered_mc_mean_95"
26,"rf","two_stage","m1",616,52.5266460433372,2.52664604333721,NA,NA,6.9514162875314,-7.94768522857207,60.4743312719093,38.9021204782305,66.1511716084439,46.8498057068026,74.0988568370159,1,1,0,1,47.1023952960968,"bootstrap",47.6033852100372,NA
27,"rf","two_stage","m1",613,43.702765734675,-6.297234265325,NA,NA,6.07212570229796,-5.45633834278082,49.1591040774558,31.801618048571,55.603913420779,37.2579563913518,61.0602517635598,1,1,0,1,47.3426601886749,"bootstrap",47.8394644260406,NA
28,"rf","two_stage","m1",607,55.6880527823193,5.68805278231931,NA,NA,7.42484950314582,-5.41404332218728,61.1020961045066,41.1356151655234,70.2404903991152,46.5496584877107,75.6545337213025,1,1,0,1,46.9577927589417,"bootstrap",47.4438583850861,NA
29,"rf","two_stage","m1",630,49.6993515570579,-0.300648442942148,NA,NA,6.4739887240348,-4.21590760707075,53.9152591641286,37.0105668216312,62.3881362924845,41.226474428702,66.6040438995552,1,1,0,1,47.7547686100006,"bootstrap",48.2610461711884,NA
30,"rf","two_stage","m1",608,56.0612581109927,6.06125811099266,NA,NA,5.79398839823663,-6.76958949310963,62.8308476041023,44.7052495236059,67.4172666983794,51.4748390167156,74.186856191489,1,0,0,1,46.5938663482666,"bootstrap",47.0764079093933,NA
31,"rf","two_stage","m1",594,49.5511755400298,-0.448824459970183,NA,NA,7.23702432782383,-10.7052229128916,60.2563984529215,35.3668685022549,63.7354825778047,46.0720914151466,74.4407054906964,1,1,0,1,45.9546189308167,"bootstrap",46.4149253368378,NA
32,"rf","two_stage","m1",623,52.6659219259891,2.66592192598907,NA,NA,6.26451190259428,-5.36230458591691,58.028226511906,40.3877042161818,64.9441396357963,45.7500088020987,70.3064442217133,1,1,0,1,47.4786465167999,"bootstrap",47.9841561317444,NA
33,"rf","two_stage","m1",609,57.7815430143928,7.78154301439277,NA,NA,7.21113240548656,-5.4930798511675,63.2746228655603,43.6479832118894,71.9151028168961,49.1410630630569,77.4081826680636,1,1,0,1,46.7635712623596,"bootstrap",47.2231318950653,NA
34,"rf","two_stage","m1",585,48.8796617835344,-1.12033821646559,NA,NA,6.74001614242436,-7.59320247401827,56.4728642575527,35.6694728891641,62.0898506779047,43.2626753631823,69.683053151923,1,1,0,1,46.4855651855469,"bootstrap",46.9721450805664,NA
35,"rf","two_stage","m1",628,55.7862150468492,5.78621504684919,NA,NA,7.61241771539272,-6.48305447933059,62.2692695261798,40.8661504894048,70.7062796042936,47.3492049687354,77.1893340836242,1,1,0,1,48.2170417308807,"bootstrap",48.6970088481903,NA
36,"rf","two_stage","m1",602,52.7769963306299,2.7769963306299,NA,NA,7.0662505164487,-3.82815150948463,56.6051478401145,38.9273998126529,66.6265928486069,42.7555513221375,70.4547443580915,1,1,0,1,46.2294194698334,"bootstrap",46.6985785961151,NA
37,"rf","two_stage","m1",611,70.4730471367619,20.4730471367619,NA,NA,7.32387613176628,-6.49534236515908,76.968389501921,56.1185136912675,84.8275805822564,62.6138560564266,91.3229229474155,0,0,1,1,46.8571479320526,"bootstrap",47.3707885742188,NA
38,"rf","two_stage","m1",568,53.8776199940751,3.87761999407507,NA,NA,5.93240856678914,-6.33644038896307,60.2140603830381,42.2503128615915,65.5049271265587,48.5867532505545,71.8413675155217,1,1,0,1,44.8753714561462,"bootstrap",45.3379974365234,NA
39,"rf","two_stage","m1",620,47.3479290500117,-2.65207094998829,NA,NA,5.77965254384926,-7.18676515846176,54.5346942084735,36.0200182209119,58.6758398791116,43.2067833793736,65.8626050375733,1,1,0,1,47.3690152168274,"bootstrap",47.8746111392975,NA
40,"rf","two_stage","m1",581,59.6947664317153,9.69476643171531,NA,NA,6.16900544038872,-5.4430140544173,65.1377804861326,47.6037379481218,71.7857949153088,53.0467520025391,77.2288089697261,1,0,0,1,44.9247155189514,"bootstrap",45.3802146911621,NA
41,"rf","two_stage","m1",599,66.7695317847653,16.7695317847653,NA,NA,7.58565541088453,-4.72532911486162,71.494860899627,51.9019203803003,81.6371431892304,56.6272494951619,86.362472304092,0,0,1,1,46.2745492458344,"bootstrap",46.7493422031403,NA
42,"rf","two_stage","m1",612,58.5247925623502,8.52479256235024,NA,NA,6.81184672054103,-6.37598262953087,64.9007751918811,45.1738183218825,71.8757668028179,51.5498009514134,78.2517494323488,1,0,0,1,46.7519810199738,"bootstrap",47.2442185878754,NA
43,"rf","two_stage","m1",594,68.4307086939769,18.4307086939769,NA,NA,8.4896558056898,-9.5237365752448,77.9544452692217,51.7912890736835,85.0701283142703,61.3150256489283,94.5938648895151,0,0,1,1,46.4111480712891,"bootstrap",46.8899722099304,NA
44,"rf","two_stage","m1",591,52.8028660587366,2.80286605873657,NA,NA,5.99519457216992,-5.657376915413,58.4602429741496,41.0525006169735,64.5532315004996,46.7098775323865,70.2106084159126,1,1,0,1,45.5222568511963,"bootstrap",46.031140089035,NA
45,"rf","two_stage","m1",611,60.2513698915931,10.2513698915931,NA,NA,7.81865366268541,-8.22172692406473,68.4730968156578,44.9270903051375,75.5756494780487,53.1488172292022,83.7973764021134,1,0,0,1,46.8228137493134,"bootstrap",47.3097252845764,NA
46,"rf","two_stage","m1",599,56.937703864378,6.937703864378,NA,NA,6.62224112945278,-2.77757312156131,59.7152769859393,43.9583497537107,69.9170579750453,46.735922875272,72.6946310966066,1,1,0,1,45.9646887779236,"bootstrap",46.4311988353729,NA
47,"rf","two_stage","m1",614,66.7128650303683,16.7128650303683,NA,NA,7.33426426631056,-7.22035139858516,73.9332164289535,52.3379712153005,81.0877588454361,59.5583226138857,88.3081102440213,0,0,1,1,47.446103811264,"bootstrap",47.9326162338257,NA
48,"rf","two_stage","m1",618,47.4786847756698,-2.52131522433019,NA,NA,7.46702383789621,-8.51429620985245,55.9929809855223,32.8435869816912,62.1137825696484,41.3578831915436,70.6280787795009,1,1,0,1,47.3200614452362,"bootstrap",47.8115854263306,NA
49,"rf","two_stage","m1",601,62.1703084201128,12.1703084201128,NA,NA,7.16018197821887,-10.6100970221967,72.7804054423095,48.1366096200511,76.2040072201746,58.7467066422478,86.8141042423712,1,0,0,1,46.2765762805939,"bootstrap",46.7388250827789,NA
50,"rf","two_stage","m1",623,54.6347062181607,4.63470621816069,NA,NA,6.99413983934514,-6.25212033704464,60.8868265552053,40.9264440302075,68.3429684061139,47.1785643672521,74.5950887431586,1,1,0,1,47.5135712623596,"bootstrap",47.991810798645,NA
51,"rf","two_stage","m1",595,36.6330336858595,-13.3669663141405,NA,NA,5.84941993016228,-6.86909925789661,43.5021329437561,25.1683812922907,48.0976860794284,32.0374805501873,54.966785337325,0,1,1,1,47.1656358242035,"bootstrap",47.6653523445129,NA
52,"rf","two_stage","m1",593,43.9703875724746,-6.02961242752535,NA,NA,6.52085946325625,-4.92761683298503,48.8980044054597,31.1897378762452,56.7510372687041,36.1173547092302,61.6786541016891,1,1,0,1,46.145721912384,"bootstrap",46.6474685668945,NA
53,"rf","two_stage","m1",603,56.8239049436499,6.82390494364987,NA,NA,6.18169081656736,-5.30559372363462,62.1294986672845,44.7080135796159,68.9397963076839,50.0136073032505,74.2453900313185,1,0,0,1,46.1523251533508,"bootstrap",46.6480920314789,NA
54,"rf","two_stage","m1",611,47.0198034753874,-2.98019652461259,NA,NA,6.51957758724665,-5.6954026084292,52.7152060838166,34.2416662099694,59.7979407408054,39.9370688183986,65.4933433492346,1,1,0,1,46.9964671134949,"bootstrap",47.4866783618927,NA
55,"rf","two_stage","m1",630,64.790435321554,14.790435321554,NA,NA,6.85329075527561,-8.48081404328029,73.2712493648343,51.3582322656325,78.2226383774755,59.8390463089128,86.7034524207558,0,0,1,1,47.54407954216,"bootstrap",48.0637514591217,NA
56,"rf","two_stage","m1",624,50.9568596048069,0.95685960480693,NA,NA,6.56196449447577,-7.74825120044027,58.7051108052472,38.0956455278038,63.81807368181,45.8438967282441,71.5663248822503,1,1,0,1,47.3852858543396,"bootstrap",47.8876247406006,NA
57,"rf","two_stage","m1",611,48.7091670708468,-1.2908329291532,NA,NA,6.25850880324353,-4.17750006164304,52.8866671324898,36.4427152195626,60.975618922131,40.6202152812056,65.153118983774,1,1,0,1,47.1495280265808,"bootstrap",47.6410813331604,NA
58,"rf","two_stage","m1",633,52.2510041363424,2.25100413634241,NA,NA,6.27830756482621,-2.93916539448811,55.1901695308305,39.9457474254177,64.5562608472671,42.8849128199058,67.4954262417553,1,1,0,1,48.5251109600067,"bootstrap",49.0454421043396,NA
59,"rf","two_stage","m1",623,60.1245357372342,10.1245357372342,NA,NA,7.43542864958477,-3.34634214568813,63.4708778829223,45.5513633744308,74.6977081000376,48.8977055201189,78.0440502457258,1,1,0,1,47.4731435775757,"bootstrap",47.9729452133179,NA
60,"rf","two_stage","m1",616,55.8966829165879,5.89668291658788,NA,NA,5.84729745478612,-4.14795741267658,60.0446403292645,44.4361904983144,67.3571753348614,48.5841479109909,71.505132747538,1,1,0,1,47.6920382976532,"bootstrap",48.1591351032257,NA
61,"rf","two_stage","m1",625,46.2834125590087,-3.71658744099128,NA,NA,6.3167302650199,-8.3979589945539,54.6813715535626,33.9028487395156,58.6639763785019,42.3008077340695,67.0619353730558,1,1,0,1,48.295907497406,"bootstrap",48.8154916763306,NA
62,"rf","two_stage","m1",603,52.642840698484,2.642840698484,NA,NA,7.40112229585724,-5.33031332544787,57.9731540239319,38.1369075534274,67.1487738435406,43.4672208788753,72.4790871689885,1,1,0,1,46.8072476387024,"bootstrap",47.2987055778503,NA
63,"rf","two_stage","m1",601,48.8415913321078,-1.1584086678922,NA,NA,4.98157283745229,-4.28166350444457,53.1232548365524,39.0778879843383,58.6052946798773,43.3595514887829,62.8869581843219,1,1,0,1,46.5871856212616,"bootstrap",47.0740468502045,NA
64,"rf","two_stage","m1",594,56.6220811119787,6.62208111197869,NA,NA,6.05030060714528,-5.52142844133611,62.1435095533148,44.7637098263331,68.4804523976243,50.2851382676692,74.0018808389604,1,0,0,1,46.3324179649353,"bootstrap",46.8233659267426,NA
65,"rf","two_stage","m1",614,56.5185233566047,6.51852335660475,NA,NA,6.63360113205268,-8.48014848705819,64.9986718436629,43.5169040499774,69.5201426632321,51.9970525370356,78.0002911502903,1,0,0,1,47.0560050010681,"bootstrap",47.5444176197052,NA
66,"rf","two_stage","m1",600,49.4190808916729,-0.580919108327059,NA,NA,6.02926123144906,-5.12898447837916,54.5480653700521,37.6019460246492,61.2362157586967,42.7309305030283,66.3652002370759,1,1,0,1,46.4090201854706,"bootstrap",46.8736133575439,NA
67,"rf","two_stage","m1",611,48.4073080628634,-1.59269193713664,NA,NA,6.33166894403882,-5.56487275746917,53.9721808203325,35.9974649705165,60.8171511552102,41.5623377279857,66.3820239126794,1,1,0,1,47.3350472450256,"bootstrap",47.8269445896149,NA
68,"rf","two_stage","m1",630,46.9253368030589,-3.07466319694107,NA,NA,6.66181634871527,-3.33998369902761,50.2653205020865,33.8684166879569,59.982256918161,37.2084003869845,63.3222406171886,1,1,0,1,48.585572719574,"bootstrap",49.0974936485291,NA
69,"rf","two_stage","m1",613,62.3633210949168,12.3633210949168,NA,NA,7.88833142937082,-7.04397103929671,69.4072921342135,46.9024755952346,77.8241665945989,53.9464466345313,84.8681376338957,1,0,0,1,47.461788892746,"bootstrap",47.9661843776703,NA
70,"rf","two_stage","m1",611,67.0370196851331,17.0370196851331,NA,NA,6.77404399031242,-6.57403993585211,73.6110596209852,53.7601374344308,80.3139019358354,60.3341773702829,86.8879418716876,0,0,1,1,46.941748380661,"bootstrap",47.4337983131409,NA
71,"rf","two_stage","m1",599,48.6811626241376,-1.31883737586244,NA,NA,6.50997106155176,-6.23588716299531,54.9170497871329,35.9218538030981,61.440471445177,42.1577409660934,67.6763586081723,1,1,0,1,46.8531172275543,"bootstrap",47.3552434444427,NA
72,"rf","two_stage","m1",623,46.6523771597381,-3.34762284026191,NA,NA,5.84792096105437,-7.77677884678348,54.4291560065216,35.1906626916347,58.1140916278415,42.9674415384181,65.890870474625,1,1,0,1,47.9907228946686,"bootstrap",48.4934589862823,NA
73,"rf","two_stage","m1",601,57.5072336685156,7.50723366851562,NA,NA,7.35042983742422,-8.14216765472032,65.6494013232359,43.1006559162755,71.9138114207557,51.2428235709959,80.055979075476,1,0,0,1,46.5101556777954,"bootstrap",46.9628534317017,NA
74,"rf","two_stage","m1",628,52.0247635550836,2.02476355508358,NA,NA,6.95423345781891,-6.23970985311849,58.2644734082021,38.3947164376751,65.6548106724921,44.6344262907936,71.8945205256106,1,1,0,1,47.9949412345886,"bootstrap",48.4963955879211,NA
75,"rf","two_stage","m1",591,48.4019096623342,-1.59809033766579,NA,NA,6.70405742325683,-7.53602652111987,55.9379361834541,35.2621985624624,61.541620762206,42.7982250835823,69.0776472833258,1,1,0,1,45.9626953601837,"bootstrap",46.4379904270172,NA
76,"rf","two_stage","m1",585,45.3670865220109,-4.63291347798907,NA,NA,6.49033391419158,-6.78439999493413,52.1514865169451,32.6462658025566,58.0879072414653,39.4306657974907,64.8723072363994,1,1,0,1,46.5217928886414,"bootstrap",47.0320694446564,NA
